comment_text,id,identity_hate,insult,obscene,set,severe_toxic,threat,toxic,toxicity
a belated welcome  here s wishing you a belated welcome to wikipedia  culturalsnow  i see that you ve already been around a while and wanted to thank you for your contributions  though you seem to have been successful in finding your way around  you may benefit from following some of the links below  which help editors get the most out of wikipedia introduction  the five pillars of wikipedia  how to edit a page  help pages  how to write a great article  editor s index to wikipedia  also  when you post on talk pages you should sign your name using four tildes that should automatically produce your username and the date after your post i hope you enjoy editing here and being a wikipedian  if you have any questions  feel free to leave me a message on consult wikipedia questions  or place  on your talk page and ask your question there again  welcome ,02d5be46c5d16f47,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
please stop i am assuming that the articles you are creating are of you and your friends year old soccer players and the club that they play in are almost always going to fail to meet our notability criteria if you do not stop creating articles like this you will be  block  from editing also  do not use multiple accounts  such as  ,02d6831660f5a971,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
  keegan found a proxy in one of the last socks though  ,02d71a0a38389145,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
other than that you could see how the side bar looks intergrated into the top welcome section on the right and make it just one section  providing you make it the same length and shrink the other pics down a little it should fit in the top ,02d7965c0e3e183b,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
  fuck you jzg i will have you removed as editor you stupid moron,02d9d26320773709,0.0,1.0,1.0,train,0.0,0.0,1.0,3.0
 orphaned non free image  image ksv hessen kassel png thanks for uploading image ksv hessen kassel png  the image description page currently specifies that the image is non free and may only be used on wikipedia under a claim of fair use  however  the image is currently orphaned  meaning that it is not used in any articles on wikipedia  if the image was previously in an article  please go to the article and see why it was removed  you may add it back if you think that that will be useful  however  please note that images for which a replacement could be created are not acceptable for use on wikipedia  see our policy for non free media if you have uploaded other unlicensed media  please check whether they re used in any articles or not  you can find a list of  image  pages you have edited by clicking on the my contributions link  it is located at the very top of any wikipedia page when you are logged in and then selecting image from the dropdown box  note that any non free images not used in any articles will be deleted after seven days  as described on criteria for speedy deletion  thank you  orphaned non free image  image darmstadt png thanks for uploading image darmstadt png  the image description page currently specifies that the image is non free and may only be used on wikipedia under a claim of fair use  however  the image is currently orphaned  meaning that it is not used in any articles on wikipedia  if the image was previously in an article  please go to the article and see why it was removed  you may add it back if you think that that will be useful  however  please note that images for which a replacement could be created are not acceptable for use on wikipedia  see our policy for non free media if you have uploaded other unlicensed media  please check whether they re used in any articles or not  you can find a list of  image  pages you have edited by clicking on the my contributions link  it is located at the very top of any wikipedia page when you are logged in and then selecting image from the dropdown box  note that any non free images not used in any articles will be deleted after seven days  as described on criteria for speedy deletion  thank you  orphaned non free image  image eintrachtbraunschweig png thanks for uploading image eintrachtbraunschweig png  the image description page currently specifies that the image is non free and may only be used on wikipedia under a claim of fair use  however  the image is currently orphaned  meaning that it is not used in any articles on wikipedia  if the image was previously in an article  please go to the article and see why it was removed  you may add it back if you think that that will be useful  however  please note that images for which a replacement could be created are not acceptable for use on wikipedia  see our policy for non free media if you have uploaded other unlicensed media  please check whether they re used in any articles or not  you can find a list of  image  pages you have edited by clicking on the my contributions link  it is located at the very top of any wikipedia page when you are logged in and then selecting image from the dropdown box  note that any non free images not used in any articles will be deleted after seven days  as described on criteria for speedy deletion  thank you  orphaned non free image  image karlsruher sc png thanks for uploading image karlsruher sc png  the image description page currently specifies that the image is non free and may only be used on wikipedia under a claim of fair use  however  the image is currently orphaned  meaning that it is not used in any articles on wikipedia  if the image was previously in an article  please go to the article and see why it was removed  wp bold you m,02d9ff88fc2893c8,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
very nice work with aristotle onassis nice to meet you  very nice work with onassis  thanks too much ,02da242ac513c2a1,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
you go away you loser  way to standup for you boyfriend blueboy make me go away ,02db639e00c7f4a8,0.0,0.0,0.0,train,0.0,0.0,1.0,1.0
i ve done some cleanup  adding a mention of l as the series  main antagonist to the lead  i can t agree that the episode count is insignificant  given that what we re dealing with is how prominent the characters are to the story  more than that  i can t agree that l is absent from the second arc  yes  he s dead  he s not physically present  but the characters refer to him constantly  his influence pervades the arc  as is shown by numerous quotes and so on  it s like saying jesus has no relevance to paul s epistles because he was dead at the time ,02dbe1fb97670b94,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
what do you call yourself  a person who is trying his best to undermine the true history of gustave whitehead  why  who are you and why are you doing this  it is inappropriate ,02dcd28342e37401,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
ack  go ahead and remove them,02dd600e296184f1,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 january ,02ddefb0c5fca9b8,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
but why  phearson ,02deb794b278ca09,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
thanks to all for taking my rather offhand comment seriously to reiterate my original explanatoin to james  i m interested in this more on a meta level  how do we approach controversial subjects  than out of deep feelings one way or the other towards moore and his film  that is  i m trying to see the forest of making a good article on the film rather than the trees of every factual detail within the film that contributors might have multiple viewpoints about for an encyclopedia based around the concept of a neutral point of view  any attempt to either counter or defend the content of a subject that is  in itself  an editorial statment seems wrong  such discussions wind up as parasites draining the life and meaning out of an otherwise useful article see  for example  something like roe v  wade  there s no need to use that article to debate all the pros and cons of the subject involved  there are other articles for that linked at the bottom  just state the facts about the case even if you really consider moore s movie to be completely indefinsible propaganda  and to risk the wiki equivalent of godwin s law here note that the article on triumph of the will doesn t feel the need to explain all the reasons why  nazi  germany wasn t all it was cracked up to be  similarly  shouldn t we just describe the content of the movie  noting that it is controversial and then if we want an article about the bin laden family departure or w hate ver we can put the facts about that subject there jul utc ,02df732c2dcab497,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
